rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,latitude,longitude
1776.08,2020,1,2020H1,1,Dublin,Leinster,Dublin 5,Dublin 5,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1662.99,2020,1,2020H1,1,Dublin,Leinster,Artane,"Artane, Dublin 5",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1827.53,2020,1,2020H1,1,Dublin,Leinster,Raheny,"Raheny, Dublin 5",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2368.86,2020,1,2020H1,1,Dublin,Leinster,Dublin 6,Dublin 6,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2672.92,2020,1,2020H1,1,Dublin,Leinster,Ranelagh,"Ranelagh, Dublin 6",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2092.58,2020,1,2020H1,1,Dublin,Leinster,Rathgar,"Rathgar, Dublin 6",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1959.89,2020,1,2020H1,1,Dublin,Leinster,Dublin 6W,Dublin 6W,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1958.09,2020,1,2020H1,1,Dublin,Leinster,Templeogue,"Templeogue, Dublin 6W",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1955.49,2020,1,2020H1,1,Dublin,Leinster,Terenure,"Terenure, Dublin 6W",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1510.27,2020,1,2020H1,1,Dublin,Leinster,Dublin 7,Dublin 7,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1590.25,2020,1,2020H1,1,Dublin,Leinster,Cabra,"Cabra, Dublin 7",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1829.26,2020,1,2020H1,1,Dublin,Leinster,Dublin 8,Dublin 8,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1679.13,2020,1,2020H1,1,Dublin,Leinster,Dublin 9,Dublin 9,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1782.7,2020,1,2020H1,1,Dublin,Leinster,Beaumont,"Beaumont, Dublin 9",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1832.87,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 9",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1756.4,2020,1,2020H1,1,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 9",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1702.56,2020,1,2020H1,1,Dublin,Leinster,Santry,"Santry, Dublin 9",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1573.51,2020,1,2020H1,1,Dublin,Leinster,Whitehall,"Whitehall, Dublin 9",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1246.1,2020,1,2020H1,1,Dublin,Leinster,Dublin 10,Dublin 10,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1274.97,2020,1,2020H1,1,Dublin,Leinster,Ballyfermot,"Ballyfermot, Dublin 10",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1603.54,2020,1,2020H1,1,Dublin,Leinster,Dublin 11,Dublin 11,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1539.13,2020,1,2020H1,1,Dublin,Leinster,Finglas,"Finglas, Dublin 11",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1648.07,2020,1,2020H1,1,Dublin,Leinster,Glasnevin,"Glasnevin, Dublin 11",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1770.03,2020,1,2020H1,1,Dublin,Leinster,Dublin 12,Dublin 12,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1656.87,2020,1,2020H1,1,Dublin,Leinster,Crumlin,"Crumlin, Dublin 12",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1621.16,2020,1,2020H1,1,Dublin,Leinster,Drimnagh,"Drimnagh, Dublin 12",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1691.08,2020,1,2020H1,1,Dublin,Leinster,Dublin 13,Dublin 13,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2200.53,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2036.13,2020,1,2020H1,1,Dublin,Leinster,Churchtown,"Churchtown, Dublin 14",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2186.27,2020,1,2020H1,1,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1925.4,2020,1,2020H1,1,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 14",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1511.16,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1558.95,2020,1,2020H1,1,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1724.6,2020,1,2020H1,1,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1537.82,2020,1,2020H1,1,Dublin,Leinster,Clonee,"Clonee, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1577.38,2020,1,2020H1,1,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1449.11,2020,1,2020H1,1,Dublin,Leinster,Mulhuddart,"Mulhuddart, Dublin 15",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1937.04,2020,1,2020H1,1,Dublin,Leinster,Dublin 16,Dublin 16,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2138.88,2020,1,2020H1,1,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1825.36,2020,1,2020H1,1,Dublin,Leinster,Knocklyon,"Knocklyon, Dublin 16",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1885.86,2020,1,2020H1,1,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1641.31,2020,1,2020H1,1,Dublin,Leinster,Dublin 17,Dublin 17,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2012.34,2020,1,2020H1,1,Dublin,Leinster,Dublin 18,Dublin 18,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
2044.03,2020,1,2020H1,1,Dublin,Leinster,Leopardstown,"Leopardstown, Dublin 18",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1972.39,2020,1,2020H1,1,Dublin,Leinster,Sandyford,"Sandyford, Dublin 18",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1541.38,2020,1,2020H1,1,Dublin,Leinster,Dublin 20,Dublin 20,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1459.12,2020,1,2020H1,1,Dublin,Leinster,Palmerstown,"Palmerstown, Dublin 20",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1543.67,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1566.51,2020,1,2020H1,1,Dublin,Leinster,Dublin 24,Dublin 24,Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1704.97,2020,1,2020H1,1,Dublin,Leinster,Firhouse,"Firhouse, Dublin 24",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1614.77,2020,1,2020H1,1,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Semi detached house,1 to 3 bed,2,TRUE,TRUE,FALSE,53.3498,-6.2603
1014.63,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.2707,-9.0568
1150.32,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Semi detached house,1 to 3 bed,2,FALSE,TRUE,FALSE,53.2707,-9.0568
1101.09,2020,1,2020H1,1,Galway,Connacht,Athenry,"Athenry, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
771.07,2020,1,2020H1,1,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
1224.03,2020,1,2020H1,1,Galway,Connacht,Doughiska,"Doughiska, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
785.69,2020,1,2020H1,1,Galway,Connacht,Gort,"Gort, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
1048.19,2020,1,2020H1,1,Galway,Connacht,Headford,"Headford, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
863.14,2020,1,2020H1,1,Galway,Connacht,Loughrea,"Loughrea, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
994.66,2020,1,2020H1,1,Galway,Connacht,Newcastle,"Newcastle, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
1078.79,2020,1,2020H1,1,Galway,Connacht,Oranmore,"Oranmore, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
849.52,2020,1,2020H1,1,Galway,Connacht,Tuam,"Tuam, Galway",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2707,-9.0568
777.01,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.1545,-9.5669
798.05,2020,1,2020H1,1,Kerry,Munster,Kenmare,"Kenmare, Kerry",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
926.66,2020,1,2020H1,1,Kerry,Munster,Killarney,"Killarney, Kerry",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
666.53,2020,1,2020H1,1,Kerry,Munster,Listowel,"Listowel, Kerry",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
773.37,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.1545,-9.5669
1304.96,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.1589,-6.9099
1192.82,2020,1,2020H1,1,Kildare,Leinster,Kildare Town,Kildare Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
995.82,2020,1,2020H1,1,Kildare,Leinster,Athy,"Athy, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1431.13,2020,1,2020H1,1,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1352.18,2020,1,2020H1,1,Kildare,Leinster,Clane,"Clane, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1464.96,2020,1,2020H1,1,Kildare,Leinster,Leixlip,"Leixlip, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1589.96,2020,1,2020H1,1,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1093.26,2020,1,2020H1,1,Kildare,Leinster,Monasterevin,"Monasterevin, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1414.98,2020,1,2020H1,1,Kildare,Leinster,Naas,"Naas, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1184.07,2020,1,2020H1,1,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1009.84,2020,1,2020H1,1,Kildare,Leinster,Rathangan,"Rathangan, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
1312.8,2020,1,2020H1,1,Kildare,Leinster,Sallins,"Sallins, Kildare",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.1589,-6.9099
884.58,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.6541,-7.2448
1052.77,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny City,Kilkenny City,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6541,-7.2448
912.44,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.0349,-7.299
760.23,2020,1,2020H1,1,Laois,Leinster,Mountmellick,"Mountmellick, Laois",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.0349,-7.299
908.49,2020,1,2020H1,1,Laois,Leinster,Portarlington,"Portarlington, Laois",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.0349,-7.299
972.75,2020,1,2020H1,1,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.0349,-7.299
593.84,2020,1,2020H1,1,Leitrim,Connacht,Leitrim,Leitrim,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.1255,-8.0597
693.58,2020,1,2020H1,1,Leitrim,Connacht,Carrick-On-Shannon,"Carrick-On-Shannon, Leitrim",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.1255,-8.0597
980.7,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.6638,-8.6267
1064.18,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Semi detached house,1 to 3 bed,2,FALSE,TRUE,FALSE,52.6638,-8.6267
617.54,2020,1,2020H1,1,Limerick,Munster,Abbeyfeale,"Abbeyfeale, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
949.29,2020,1,2020H1,1,Limerick,Munster,Castleconnell,"Castleconnell, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
1113.08,2020,1,2020H1,1,Limerick,Munster,Castletroy,"Castletroy, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
1026.54,2020,1,2020H1,1,Limerick,Munster,Corbally,"Corbally, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
1156.15,2020,1,2020H1,1,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
760.04,2020,1,2020H1,1,Limerick,Munster,Newcastle West,"Newcastle West, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
1053.76,2020,1,2020H1,1,Limerick,Munster,Raheen,"Raheen, Limerick",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.6638,-8.6267
663.18,2020,1,2020H1,1,Longford,Leinster,Longford,Longford,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.7275,-7.7932
680.27,2020,1,2020H1,1,Longford,Leinster,Longford Town,Longford Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7275,-7.7932
650.23,2020,1,2020H1,1,Longford,Leinster,Ballymahon,"Ballymahon, Longford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7275,-7.7932
658.48,2020,1,2020H1,1,Longford,Leinster,Edgeworthstown,"Edgeworthstown, Longford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7275,-7.7932
1091.63,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.9252,-6.4889
997.82,2020,1,2020H1,1,Louth,Leinster,Ardee,"Ardee, Louth",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
1194.92,2020,1,2020H1,1,Louth,Leinster,Drogheda,"Drogheda, Louth",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
1059.85,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.9252,-6.4889
681.2,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.855,-9.2986
645.74,2020,1,2020H1,1,Mayo,Connacht,Ballina,"Ballina, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
645.26,2020,1,2020H1,1,Mayo,Connacht,Ballinrobe,"Ballinrobe, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
547.35,2020,1,2020H1,1,Mayo,Connacht,Ballyhaunis,"Ballyhaunis, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
754.86,2020,1,2020H1,1,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
705.05,2020,1,2020H1,1,Clare,Munster,Claremorris,"Claremorris, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.843,-8.9863
805.58,2020,1,2020H1,1,Mayo,Connacht,Westport,"Westport, Mayo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.855,-9.2986
1215.35,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.6055,-6.6564
1261.46,2020,1,2020H1,1,Meath,Leinster,Drogheda,"Drogheda, Meath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
1089.13,2020,1,2020H1,1,Meath,Leinster,Kells,"Kells, Meath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
1243.95,2020,1,2020H1,1,Meath,Leinster,Navan,"Navan, Meath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
1123.4,2020,1,2020H1,1,Meath,Leinster,Trim,"Trim, Meath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.6055,-6.6564
705.19,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.2492,-6.9683
722.09,2020,1,2020H1,1,Monaghan,Ulster,Carrickmacross,"Carrickmacross, Monaghan",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2492,-6.9683
735.87,2020,1,2020H1,1,Monaghan,Ulster,Castleblayney,"Castleblayney, Monaghan",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2492,-6.9683
660.43,2020,1,2020H1,1,Monaghan,Ulster,Monaghan Town,Monaghan Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2492,-6.9683
841.84,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.2734,-7.7783
656.33,2020,1,2020H1,1,Offaly,Leinster,Birr,"Birr, Offaly",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
787.87,2020,1,2020H1,1,Offaly,Leinster,Clara,"Clara, Offaly",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
926.34,2020,1,2020H1,1,Offaly,Leinster,Edenderry,"Edenderry, Offaly",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
918.82,2020,1,2020H1,1,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.2734,-7.7783
657.18,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.7593,-8.2682
728.43,2020,1,2020H1,1,Roscommon,Connacht,Roscommon Town,Roscommon Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7593,-8.2682
922.67,2020,1,2020H1,1,Roscommon,Connacht,Athlone,"Athlone, Roscommon",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7593,-8.2682
526,2020,1,2020H1,1,Roscommon,Connacht,Ballaghaderreen,"Ballaghaderreen, Roscommon",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7593,-8.2682
594.5,2020,1,2020H1,1,Roscommon,Connacht,Boyle,"Boyle, Roscommon",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7593,-8.2682
542.82,2020,1,2020H1,1,Roscommon,Connacht,Castlerea,"Castlerea, Roscommon",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.7593,-8.2682
725.05,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,54.2766,-8.4761
754.96,2020,1,2020H1,1,Sligo,Connacht,Sligo Town,Sligo Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2766,-8.4761
649.99,2020,1,2020H1,1,Sligo,Connacht,Tubbercurry,"Tubbercurry, Sligo",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,54.2766,-8.4761
739.3,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.4738,-8.1619
667.93,2020,1,2020H1,1,Tipperary,Munster,Tipperary Town,Tipperary Town,Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
768.72,2020,1,2020H1,1,Tipperary,Munster,Ballina,"Ballina, Tipperary",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
657.65,2020,1,2020H1,1,Tipperary,Munster,Cahir,"Cahir, Tipperary",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
746.26,2020,1,2020H1,1,Tipperary,Munster,Cashel,"Cashel, Tipperary",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
827.23,2020,1,2020H1,1,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
759.93,2020,1,2020H1,1,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
729.04,2020,1,2020H1,1,Tipperary,Munster,Roscrea,"Roscrea, Tipperary",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
688.29,2020,1,2020H1,1,Tipperary,Munster,Thurles,"Thurles, Tipperary",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.4738,-8.1619
828.75,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.2593,-7.1101
877.01,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Semi detached house,1 to 3 bed,2,FALSE,TRUE,FALSE,52.2593,-7.1101
797.15,2020,1,2020H1,1,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.2593,-7.1101
874.73,2020,1,2020H1,1,Waterford,Munster,Ferrybank,"Ferrybank, Waterford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.2593,-7.1101
886.62,2020,1,2020H1,1,Waterford,Munster,Templars Hall,"Templars Hall, Waterford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.2593,-7.1101
867.23,2020,1,2020H1,1,Waterford,Munster,Tramore,"Tramore, Waterford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.2593,-7.1101
846.61,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,53.5336,-7.3389
817.97,2020,1,2020H1,1,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.5336,-7.3389
823.28,2020,1,2020H1,1,Westmeath,Leinster,Moate,"Moate, Westmeath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.5336,-7.3389
888.64,2020,1,2020H1,1,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,53.5336,-7.3389
802.17,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.3369,-6.4633
846.73,2020,1,2020H1,1,Wexford,Leinster,Clonard,"Clonard, Wexford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
724.08,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
947.13,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
692.11,2020,1,2020H1,1,Wexford,Leinster,New Ross,"New Ross, Wexford",Semi detached house,1 to 3 bed,2,FALSE,FALSE,FALSE,52.3369,-6.4633
1281.97,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Semi detached house,1 to 3 bed,2,FALSE,FALSE,TRUE,52.9862,-6.3673
