rent_euro,year,half,half_year,time_period,county,province,area,location,property_type,bedrooms,bedrooms_num,is_dublin,is_city,is_county_aggregate,latitude,longitude,bedrooms_max
1638.2,2020,1,2020H1,1,Dublin,Leinster,Sutton,"Sutton, Dublin 13",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1840.65,2020,1,2020H1,1,Dublin,Leinster,Dublin 14,Dublin 14,Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
2162.3,2020,1,2020H1,1,Dublin,Leinster,Churchtown,"Churchtown, Dublin 14",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1764.12,2020,1,2020H1,1,Dublin,Leinster,Clonskeagh,"Clonskeagh, Dublin 14",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1819.86,2020,1,2020H1,1,Dublin,Leinster,Dundrum,"Dundrum, Dublin 14",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
2006.19,2020,1,2020H1,1,Dublin,Leinster,Goatstown,"Goatstown, Dublin 14",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1638.33,2020,1,2020H1,1,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 14",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1561.67,2020,1,2020H1,1,Dublin,Leinster,Dublin 15,Dublin 15,Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1612.47,2020,1,2020H1,1,Dublin,Leinster,Ashtown,"Ashtown, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1510.03,2020,1,2020H1,1,Dublin,Leinster,Blanchardstown,"Blanchardstown, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1675.03,2020,1,2020H1,1,Dublin,Leinster,Castleknock,"Castleknock, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1310.67,2020,1,2020H1,1,Dublin,Leinster,Clonee,"Clonee, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1431.63,2020,1,2020H1,1,Dublin,Leinster,Clonsilla,"Clonsilla, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1335.45,2020,1,2020H1,1,Dublin,Leinster,Mulhuddart,"Mulhuddart, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1357.35,2020,1,2020H1,1,Dublin,Leinster,Ongar,"Ongar, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1540.46,2020,1,2020H1,1,Dublin,Leinster,Porterstown,"Porterstown, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1399.45,2020,1,2020H1,1,Dublin,Leinster,Royal Canal Park,"Royal Canal Park, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1276.05,2020,1,2020H1,1,Dublin,Leinster,Tyrrelstown,"Tyrrelstown, Dublin 15",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1792.63,2020,1,2020H1,1,Dublin,Leinster,Dublin 16,Dublin 16,Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1681.84,2020,1,2020H1,1,Dublin,Leinster,Ballinteer,"Ballinteer, Dublin 16",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1822.41,2020,1,2020H1,1,Dublin,Leinster,Dundrum,"Dundrum, Dublin 16",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1618.02,2020,1,2020H1,1,Dublin,Leinster,Rathfarnham,"Rathfarnham, Dublin 16",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1413.57,2020,1,2020H1,1,Dublin,Leinster,Dublin 17,Dublin 17,Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1560.65,2020,1,2020H1,1,Dublin,Leinster,Malahide Road,"Malahide Road, Dublin 17",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1750.5,2020,1,2020H1,1,Dublin,Leinster,Dublin 18,Dublin 18,Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1604.03,2020,1,2020H1,1,Dublin,Leinster,Cabinteely,"Cabinteely, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1717.21,2020,1,2020H1,1,Dublin,Leinster,Carrickmines,"Carrickmines, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1898.11,2020,1,2020H1,1,Dublin,Leinster,Leopardstown,"Leopardstown, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1749.42,2020,1,2020H1,1,Dublin,Leinster,Sandyford,"Sandyford, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1633.43,2020,1,2020H1,1,Dublin,Leinster,Stepaside,"Stepaside, Dublin 18",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1354.46,2020,1,2020H1,1,Dublin,Leinster,Dublin 20,Dublin 20,Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1386.56,2020,1,2020H1,1,Dublin,Leinster,Chapelizod,"Chapelizod, Dublin 20",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1429.77,2020,1,2020H1,1,Dublin,Leinster,Clondalkin,"Clondalkin, Dublin 22",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1362.85,2020,1,2020H1,1,Dublin,Leinster,Dublin 24,Dublin 24,Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1526.58,2020,1,2020H1,1,Dublin,Leinster,Ballycullen,"Ballycullen, Dublin 24",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1481.14,2020,1,2020H1,1,Dublin,Leinster,Citywest,"Citywest, Dublin 24",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1375.95,2020,1,2020H1,1,Dublin,Leinster,Tallaght,"Tallaght, Dublin 24",Apartment,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1017.76,2020,1,2020H1,1,Galway,Connacht,Galway,Galway,Apartment,1 to 2 bed,1.5,False,False,True,53.2707,-9.0568,2
1110.54,2020,1,2020H1,1,Galway,Connacht,Galway City,Galway City,Apartment,1 to 2 bed,1.5,False,True,False,53.2707,-9.0568,2
697.48,2020,1,2020H1,1,Galway,Connacht,Athenry,"Athenry, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
646.37,2020,1,2020H1,1,Galway,Connacht,Ballinasloe,"Ballinasloe, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
1186.19,2020,1,2020H1,1,Galway,Connacht,Bohermore,"Bohermore, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
1029.11,2020,1,2020H1,1,Galway,Connacht,Doughiska,"Doughiska, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
688.91,2020,1,2020H1,1,Galway,Connacht,Gort,"Gort, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
990.14,2020,1,2020H1,1,Galway,Connacht,Headford,"Headford, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
1108.14,2020,1,2020H1,1,Galway,Connacht,Knocknacarra,"Knocknacarra, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
764.62,2020,1,2020H1,1,Galway,Connacht,Loughrea,"Loughrea, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
930.29,2020,1,2020H1,1,Galway,Connacht,Moycullen,"Moycullen, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
989.55,2020,1,2020H1,1,Galway,Connacht,Oranmore,"Oranmore, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
827.52,2020,1,2020H1,1,Galway,Connacht,Rahoon,"Rahoon, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
1079.5,2020,1,2020H1,1,Galway,Connacht,Salthill,"Salthill, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
769.32,2020,1,2020H1,1,Galway,Connacht,Tuam,"Tuam, Galway",Apartment,1 to 2 bed,1.5,False,False,False,53.2707,-9.0568,2
742.52,2020,1,2020H1,1,Kerry,Munster,Kerry,Kerry,Apartment,1 to 2 bed,1.5,False,False,True,52.1545,-9.5669,2
879.24,2020,1,2020H1,1,Kerry,Munster,Killarney,"Killarney, Kerry",Apartment,1 to 2 bed,1.5,False,False,False,52.1545,-9.5669,2
703.3,2020,1,2020H1,1,Kerry,Munster,Killorglin,"Killorglin, Kerry",Apartment,1 to 2 bed,1.5,False,False,False,52.1545,-9.5669,2
496.86,2020,1,2020H1,1,Kerry,Munster,Listowel,"Listowel, Kerry",Apartment,1 to 2 bed,1.5,False,False,False,52.1545,-9.5669,2
734.83,2020,1,2020H1,1,Kerry,Munster,Tralee,"Tralee, Kerry",Apartment,1 to 2 bed,1.5,False,False,False,52.1545,-9.5669,2
1136.9,2020,1,2020H1,1,Kildare,Leinster,Kildare,Kildare,Apartment,1 to 2 bed,1.5,False,False,True,53.1589,-6.9099,2
941.54,2020,1,2020H1,1,Kildare,Leinster,Kildare Town,Kildare Town,Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
856.96,2020,1,2020H1,1,Kildare,Leinster,Athy,"Athy, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
1191.08,2020,1,2020H1,1,Kildare,Leinster,Celbridge,"Celbridge, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
1147.16,2020,1,2020H1,1,Kildare,Leinster,Clane,"Clane, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
1119.11,2020,1,2020H1,1,Kildare,Leinster,Kilcock,"Kilcock, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
983.02,2020,1,2020H1,1,Kildare,Leinster,Kilcullen,"Kilcullen, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
1286.21,2020,1,2020H1,1,Kildare,Leinster,Leixlip,"Leixlip, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
1392.96,2020,1,2020H1,1,Kildare,Leinster,Maynooth,"Maynooth, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
887.92,2020,1,2020H1,1,Kildare,Leinster,Monasterevin,"Monasterevin, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
1201.06,2020,1,2020H1,1,Kildare,Leinster,Naas,"Naas, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
998.33,2020,1,2020H1,1,Kildare,Leinster,Newbridge,"Newbridge, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
1110.7,2020,1,2020H1,1,Kildare,Leinster,Sallins,"Sallins, Kildare",Apartment,1 to 2 bed,1.5,False,False,False,53.1589,-6.9099,2
812.59,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny,Kilkenny,Apartment,1 to 2 bed,1.5,False,False,True,52.6541,-7.2448,2
914.87,2020,1,2020H1,1,Kilkenny,Leinster,Kilkenny City,Kilkenny City,Apartment,1 to 2 bed,1.5,False,False,False,52.6541,-7.2448,2
804.62,2020,1,2020H1,1,Laois,Leinster,Laois,Laois,Apartment,1 to 2 bed,1.5,False,False,True,53.0349,-7.299,2
737.64,2020,1,2020H1,1,Laois,Leinster,Mountmellick,"Mountmellick, Laois",Apartment,1 to 2 bed,1.5,False,False,False,53.0349,-7.299,2
703.77,2020,1,2020H1,1,Laois,Leinster,Portarlington,"Portarlington, Laois",Apartment,1 to 2 bed,1.5,False,False,False,53.0349,-7.299,2
877.28,2020,1,2020H1,1,Laois,Leinster,Portlaoise,"Portlaoise, Laois",Apartment,1 to 2 bed,1.5,False,False,False,53.0349,-7.299,2
538.9,2020,1,2020H1,1,Leitrim,Connacht,Leitrim,Leitrim,Apartment,1 to 2 bed,1.5,False,False,True,54.1255,-8.0597,2
558.3,2020,1,2020H1,1,Leitrim,Connacht,Carrick-On-Shannon,"Carrick-On-Shannon, Leitrim",Apartment,1 to 2 bed,1.5,False,False,False,54.1255,-8.0597,2
936.47,2020,1,2020H1,1,Limerick,Munster,Limerick,Limerick,Apartment,1 to 2 bed,1.5,False,False,True,52.6638,-8.6267,2
964.51,2020,1,2020H1,1,Limerick,Munster,Limerick City,Limerick City,Apartment,1 to 2 bed,1.5,False,True,False,52.6638,-8.6267,2
998.13,2020,1,2020H1,1,Limerick,Munster,Castletroy,"Castletroy, Limerick",Apartment,1 to 2 bed,1.5,False,False,False,52.6638,-8.6267,2
995.37,2020,1,2020H1,1,Limerick,Munster,Corbally,"Corbally, Limerick",Apartment,1 to 2 bed,1.5,False,False,False,52.6638,-8.6267,2
861.91,2020,1,2020H1,1,Limerick,Munster,Dock Road,"Dock Road, Limerick",Apartment,1 to 2 bed,1.5,False,False,False,52.6638,-8.6267,2
983.02,2020,1,2020H1,1,Limerick,Munster,Dooradoyle,"Dooradoyle, Limerick",Apartment,1 to 2 bed,1.5,False,False,False,52.6638,-8.6267,2
585.49,2020,1,2020H1,1,Limerick,Munster,Newcastle West,"Newcastle West, Limerick",Apartment,1 to 2 bed,1.5,False,False,False,52.6638,-8.6267,2
581.58,2020,1,2020H1,1,Longford,Leinster,Longford,Longford,Apartment,1 to 2 bed,1.5,False,False,True,53.7275,-7.7932,2
595.03,2020,1,2020H1,1,Longford,Leinster,Longford Town,Longford Town,Apartment,1 to 2 bed,1.5,False,False,False,53.7275,-7.7932,2
597.56,2020,1,2020H1,1,Longford,Leinster,Ballymahon,"Ballymahon, Longford",Apartment,1 to 2 bed,1.5,False,False,False,53.7275,-7.7932,2
974.37,2020,1,2020H1,1,Louth,Leinster,Louth,Louth,Apartment,1 to 2 bed,1.5,False,False,True,53.9252,-6.4889,2
925.18,2020,1,2020H1,1,Louth,Leinster,Ardee,"Ardee, Louth",Apartment,1 to 2 bed,1.5,False,False,False,53.9252,-6.4889,2
1022.64,2020,1,2020H1,1,Louth,Leinster,Drogheda,"Drogheda, Louth",Apartment,1 to 2 bed,1.5,False,False,False,53.9252,-6.4889,2
930.25,2020,1,2020H1,1,Louth,Leinster,Dundalk,"Dundalk, Louth",Apartment,1 to 2 bed,1.5,False,False,False,53.9252,-6.4889,2
643.36,2020,1,2020H1,1,Mayo,Connacht,Mayo,Mayo,Apartment,1 to 2 bed,1.5,False,False,True,53.855,-9.2986,2
578.52,2020,1,2020H1,1,Mayo,Connacht,Ballina,"Ballina, Mayo",Apartment,1 to 2 bed,1.5,False,False,False,53.855,-9.2986,2
505.62,2020,1,2020H1,1,Mayo,Connacht,Ballinrobe,"Ballinrobe, Mayo",Apartment,1 to 2 bed,1.5,False,False,False,53.855,-9.2986,2
677.86,2020,1,2020H1,1,Mayo,Connacht,Castlebar,"Castlebar, Mayo",Apartment,1 to 2 bed,1.5,False,False,False,53.855,-9.2986,2
621.74,2020,1,2020H1,1,Clare,Munster,Claremorris,"Claremorris, Mayo",Apartment,1 to 2 bed,1.5,False,False,False,52.843,-8.9863,2
770.56,2020,1,2020H1,1,Mayo,Connacht,Westport,"Westport, Mayo",Apartment,1 to 2 bed,1.5,False,False,False,53.855,-9.2986,2
1099.72,2020,1,2020H1,1,Meath,Leinster,Meath,Meath,Apartment,1 to 2 bed,1.5,False,False,True,53.6055,-6.6564,2
1246.98,2020,1,2020H1,1,Meath,Leinster,Ashbourne,"Ashbourne, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
902.35,2020,1,2020H1,1,Meath,Leinster,Athboy,"Athboy, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
1129.34,2020,1,2020H1,1,Meath,Leinster,Bettystown,"Bettystown, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
1391.61,2020,1,2020H1,1,Meath,Leinster,Clonee,"Clonee, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
1173.33,2020,1,2020H1,1,Meath,Leinster,Drogheda,"Drogheda, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
1273.33,2020,1,2020H1,1,Meath,Leinster,Dunboyne,"Dunboyne, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
1265.15,2020,1,2020H1,1,Meath,Leinster,Dunshaughlin,"Dunshaughlin, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
832.28,2020,1,2020H1,1,Meath,Leinster,Kells,"Kells, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
1028.25,2020,1,2020H1,1,Meath,Leinster,Navan,"Navan, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
1228.0,2020,1,2020H1,1,Meath,Leinster,Ratoath,"Ratoath, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
1025.65,2020,1,2020H1,1,Meath,Leinster,Trim,"Trim, Meath",Apartment,1 to 2 bed,1.5,False,False,False,53.6055,-6.6564,2
633.68,2020,1,2020H1,1,Monaghan,Ulster,Monaghan,Monaghan,Apartment,1 to 2 bed,1.5,False,False,True,54.2492,-6.9683,2
705.8,2020,1,2020H1,1,Monaghan,Ulster,Carrickmacross,"Carrickmacross, Monaghan",Apartment,1 to 2 bed,1.5,False,False,False,54.2492,-6.9683,2
572.66,2020,1,2020H1,1,Monaghan,Ulster,Castleblayney,"Castleblayney, Monaghan",Apartment,1 to 2 bed,1.5,False,False,False,54.2492,-6.9683,2
656.83,2020,1,2020H1,1,Monaghan,Ulster,Monaghan Town,Monaghan Town,Apartment,1 to 2 bed,1.5,False,False,False,54.2492,-6.9683,2
698.04,2020,1,2020H1,1,Offaly,Leinster,Offaly,Offaly,Apartment,1 to 2 bed,1.5,False,False,True,53.2734,-7.7783,2
586.58,2020,1,2020H1,1,Offaly,Leinster,Birr,"Birr, Offaly",Apartment,1 to 2 bed,1.5,False,False,False,53.2734,-7.7783,2
728.23,2020,1,2020H1,1,Offaly,Leinster,Edenderry,"Edenderry, Offaly",Apartment,1 to 2 bed,1.5,False,False,False,53.2734,-7.7783,2
748.64,2020,1,2020H1,1,Offaly,Leinster,Tullamore,"Tullamore, Offaly",Apartment,1 to 2 bed,1.5,False,False,False,53.2734,-7.7783,2
582.55,2020,1,2020H1,1,Roscommon,Connacht,Roscommon,Roscommon,Apartment,1 to 2 bed,1.5,False,False,True,53.7593,-8.2682,2
583.44,2020,1,2020H1,1,Roscommon,Connacht,Roscommon Town,Roscommon Town,Apartment,1 to 2 bed,1.5,False,False,False,53.7593,-8.2682,2
504.44,2020,1,2020H1,1,Roscommon,Connacht,Boyle,"Boyle, Roscommon",Apartment,1 to 2 bed,1.5,False,False,False,53.7593,-8.2682,2
488.98,2020,1,2020H1,1,Roscommon,Connacht,Castlerea,"Castlerea, Roscommon",Apartment,1 to 2 bed,1.5,False,False,False,53.7593,-8.2682,2
668.7,2020,1,2020H1,1,Sligo,Connacht,Sligo,Sligo,Apartment,1 to 2 bed,1.5,False,False,True,54.2766,-8.4761,2
693.21,2020,1,2020H1,1,Sligo,Connacht,Sligo Town,Sligo Town,Apartment,1 to 2 bed,1.5,False,False,False,54.2766,-8.4761,2
599.75,2020,1,2020H1,1,Tipperary,Munster,Tipperary,Tipperary,Apartment,1 to 2 bed,1.5,False,False,True,52.4738,-8.1619,2
581.26,2020,1,2020H1,1,Tipperary,Munster,Tipperary Town,Tipperary Town,Apartment,1 to 2 bed,1.5,False,False,False,52.4738,-8.1619,2
601.48,2020,1,2020H1,1,Tipperary,Munster,Cashel,"Cashel, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False,52.4738,-8.1619,2
609.08,2020,1,2020H1,1,Tipperary,Munster,Clonmel,"Clonmel, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False,52.4738,-8.1619,2
632.32,2020,1,2020H1,1,Tipperary,Munster,Nenagh,"Nenagh, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False,52.4738,-8.1619,2
509.6,2020,1,2020H1,1,Tipperary,Munster,Roscrea,"Roscrea, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False,52.4738,-8.1619,2
615.45,2020,1,2020H1,1,Tipperary,Munster,Thurles,"Thurles, Tipperary",Apartment,1 to 2 bed,1.5,False,False,False,52.4738,-8.1619,2
768.26,2020,1,2020H1,1,Waterford,Munster,Waterford,Waterford,Apartment,1 to 2 bed,1.5,False,False,True,52.2593,-7.1101,2
787.83,2020,1,2020H1,1,Waterford,Munster,Waterford City,Waterford City,Apartment,1 to 2 bed,1.5,False,True,False,52.2593,-7.1101,2
850.31,2020,1,2020H1,1,Waterford,Munster,Canada Street,"Canada Street, Waterford",Apartment,1 to 2 bed,1.5,False,False,False,52.2593,-7.1101,2
705.3,2020,1,2020H1,1,Waterford,Munster,Dungarvan,"Dungarvan, Waterford",Apartment,1 to 2 bed,1.5,False,False,False,52.2593,-7.1101,2
982.82,2020,1,2020H1,1,Waterford,Munster,Dunmore Road,"Dunmore Road, Waterford",Apartment,1 to 2 bed,1.5,False,False,False,52.2593,-7.1101,2
761.85,2020,1,2020H1,1,Waterford,Munster,Johns Hill,"Johns Hill, Waterford",Apartment,1 to 2 bed,1.5,False,False,False,52.2593,-7.1101,2
767.26,2020,1,2020H1,1,Waterford,Munster,Penrose Lane,"Penrose Lane, Waterford",Apartment,1 to 2 bed,1.5,False,False,False,52.2593,-7.1101,2
698.22,2020,1,2020H1,1,Waterford,Munster,Tramore,"Tramore, Waterford",Apartment,1 to 2 bed,1.5,False,False,False,52.2593,-7.1101,2
795.86,2020,1,2020H1,1,Westmeath,Leinster,Westmeath,Westmeath,Apartment,1 to 2 bed,1.5,False,False,True,53.5336,-7.3389,2
844.63,2020,1,2020H1,1,Westmeath,Leinster,Athlone,"Athlone, Westmeath",Apartment,1 to 2 bed,1.5,False,False,False,53.5336,-7.3389,2
717.23,2020,1,2020H1,1,Westmeath,Leinster,Kilbeggan,"Kilbeggan, Westmeath",Apartment,1 to 2 bed,1.5,False,False,False,53.5336,-7.3389,2
712.01,2020,1,2020H1,1,Westmeath,Leinster,Moate,"Moate, Westmeath",Apartment,1 to 2 bed,1.5,False,False,False,53.5336,-7.3389,2
763.87,2020,1,2020H1,1,Westmeath,Leinster,Mullingar,"Mullingar, Westmeath",Apartment,1 to 2 bed,1.5,False,False,False,53.5336,-7.3389,2
682.75,2020,1,2020H1,1,Wexford,Leinster,Wexford,Wexford,Apartment,1 to 2 bed,1.5,False,False,True,52.3369,-6.4633,2
716.18,2020,1,2020H1,1,Wexford,Leinster,Bunclody,"Bunclody, Wexford",Apartment,1 to 2 bed,1.5,False,False,False,52.3369,-6.4633,2
638.71,2020,1,2020H1,1,Wexford,Leinster,Enniscorthy,"Enniscorthy, Wexford",Apartment,1 to 2 bed,1.5,False,False,False,52.3369,-6.4633,2
753.15,2020,1,2020H1,1,Wexford,Leinster,Gorey,"Gorey, Wexford",Apartment,1 to 2 bed,1.5,False,False,False,52.3369,-6.4633,2
609.97,2020,1,2020H1,1,Wexford,Leinster,New Ross,"New Ross, Wexford",Apartment,1 to 2 bed,1.5,False,False,False,52.3369,-6.4633,2
1206.19,2020,1,2020H1,1,Wicklow,Leinster,Wicklow,Wicklow,Apartment,1 to 2 bed,1.5,False,False,True,52.9862,-6.3673,2
1013.15,2020,1,2020H1,1,Wicklow,Leinster,Wicklow Town,Wicklow Town,Apartment,1 to 2 bed,1.5,False,False,False,52.9862,-6.3673,2
923.45,2020,1,2020H1,1,Wicklow,Leinster,Arklow,"Arklow, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False,52.9862,-6.3673,2
1245.2,2020,1,2020H1,1,Wicklow,Leinster,Blessington,"Blessington, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False,52.9862,-6.3673,2
1285.0,2020,1,2020H1,1,Wicklow,Leinster,Bray,"Bray, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False,52.9862,-6.3673,2
1391.6,2020,1,2020H1,1,Wicklow,Leinster,Delgany,"Delgany, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False,52.9862,-6.3673,2
1504.14,2020,1,2020H1,1,Wicklow,Leinster,Greystones,"Greystones, Wicklow",Apartment,1 to 2 bed,1.5,False,False,False,52.9862,-6.3673,2
604.68,2020,1,2020H1,1,Carlow,Leinster,Carlow,Carlow,Other flats,1 to 2 bed,1.5,False,False,True,52.8365,-6.9341,2
648.7,2020,1,2020H1,1,Carlow,Leinster,Carlow Town,Carlow Town,Other flats,1 to 2 bed,1.5,False,False,False,52.8365,-6.9341,2
461.01,2020,1,2020H1,1,Cavan,Ulster,Cavan,Cavan,Other flats,1 to 2 bed,1.5,False,False,True,53.9908,-7.3606,2
450.34,2020,1,2020H1,1,Clare,Munster,Clare,Clare,Other flats,1 to 2 bed,1.5,False,False,True,52.843,-8.9863,2
431.51,2020,1,2020H1,1,Clare,Munster,Ennis,"Ennis, Clare",Other flats,1 to 2 bed,1.5,False,False,False,52.843,-8.9863,2
749.44,2020,1,2020H1,1,Cork,Munster,Cork,Cork,Other flats,1 to 2 bed,1.5,False,False,True,51.8985,-8.4756,2
838.43,2020,1,2020H1,1,Cork,Munster,Cork City,Cork City,Other flats,1 to 2 bed,1.5,False,True,False,51.8985,-8.4756,2
441.58,2020,1,2020H1,1,Donegal,Ulster,Donegal,Donegal,Other flats,1 to 2 bed,1.5,False,False,True,54.6549,-8.1041,2
513.48,2020,1,2020H1,1,Donegal,Ulster,Letterkenny,"Letterkenny, Donegal",Other flats,1 to 2 bed,1.5,False,False,False,54.6549,-8.1041,2
1113.59,2020,1,2020H1,1,Dublin,Leinster,Dublin,Dublin,Other flats,1 to 2 bed,1.5,True,True,True,53.3498,-6.2603,2
1160.82,2020,1,2020H1,1,Dublin,Leinster,Dun Laoghaire,"Dun Laoghaire, Dublin",Other flats,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
988.09,2020,1,2020H1,1,Dublin,Leinster,Lucan,"Lucan, Dublin",Other flats,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1186.68,2020,1,2020H1,1,Dublin,Leinster,Monkstown,"Monkstown, Dublin",Other flats,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1218.33,2020,1,2020H1,1,Dublin,Leinster,Dublin 1,Dublin 1,Other flats,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1431.24,2020,1,2020H1,1,Dublin,Leinster,Dublin 2,Dublin 2,Other flats,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1202.4,2020,1,2020H1,1,Dublin,Leinster,Dublin 3,Dublin 3,Other flats,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1055.08,2020,1,2020H1,1,Dublin,Leinster,Clontarf,"Clontarf, Dublin 3",Other flats,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
1029.83,2020,1,2020H1,1,Dublin,Leinster,Drumcondra,"Drumcondra, Dublin 3",Other flats,1 to 2 bed,1.5,True,True,False,53.3498,-6.2603,2
